year,species_code,comp_type,ae,ae_al,al,base,bin,grwth,region
1993,21740,female,104.5392272742692,101.54751992670283,184.29059290114964,195.79093274240617,2cm,Annual,goa
1993,21740,male,121.1948521581326,121.3047975283578,133.93183249162658,140.02064006574412,2cm,Annual,goa
1993,21740,total,130.2319852055168,129.01409477441595,188.76012817834905,194.67399260546568,2cm,Annual,goa
1996,21740,female,89.05893097631848,85.60481317683684,86.13835762805938,93.38194335413218,2cm,Annual,goa
1996,21740,male,58.84122931134879,55.511685495313195,55.83921121439009,60.88344237054466,2cm,Annual,goa
1996,21740,total,42.45352133458205,40.14315399197182,39.55851440494735,42.096406900069326,2cm,Annual,goa
1999,21740,female,101.60896250249364,98.52050675365686,110.1138878726394,115.85518217138964,2cm,Annual,goa
1999,21740,male,60.120054257941995,58.43048946435273,64.02941191036427,67.6381952043711,2cm,Annual,goa
1999,21740,total,92.69700695028908,90.86007372326308,101.47953676742276,104.85787409808168,2cm,Annual,goa
2001,21740,female,41.75027378691363,41.78047062279623,40.2600885268303,40.44964615179571,2cm,Annual,goa
2001,21740,male,31.337041192878203,30.76589031613068,29.505699731952472,30.05688191883518,2cm,Annual,goa
2001,21740,total,32.14698211568141,31.80920618193907,30.857804642072477,30.863202503312927,2cm,Annual,goa
2003,21740,female,159.22669286621522,151.975246245684,148.89554336432042,158.36518963287918,2cm,Annual,goa
2003,21740,male,141.5810411343039,137.45387120699115,129.1666377112842,136.25409130296325,2cm,Annual,goa
2003,21740,total,177.49158328438745,172.7476255457912,169.75431735221375,177.24510436259624,2cm,Annual,goa
2005,21740,female,196.49113157396948,185.4839675277026,176.91185835529237,190.74218701890183,2cm,Annual,goa
2005,21740,male,168.0962246330539,158.2416803152463,143.35149360456234,153.32300582236186,2cm,Annual,goa
2005,21740,total,83.02655479859676,78.9965080222085,79.31271095713346,82.42364526159977,2cm,Annual,goa
2007,21740,female,87.92666060893062,85.31039575928108,83.84393322646379,87.642139184797,2cm,Annual,goa
2007,21740,male,87.3440553931448,82.97764714897292,79.51044082920063,84.10371909496686,2cm,Annual,goa
2007,21740,total,100.20327773474402,98.11214102848002,95.30255015540264,97.89331142348487,2cm,Annual,goa
2009,21740,female,108.21799812705154,105.3770129712784,105.52184516151252,110.28674115826496,2cm,Annual,goa
2009,21740,male,92.7233982152564,90.42494358180164,87.37323378908985,90.87236531014416,2cm,Annual,goa
2009,21740,total,74.78052280978285,74.2869176770304,72.5550552436697,73.45446590341125,2cm,Annual,goa
2011,21740,female,117.40571891211007,116.09109630481876,112.20683124846478,115.15835987428994,2cm,Annual,goa
2011,21740,male,92.30553357213208,88.06945944985807,85.58456352984587,89.39790315030784,2cm,Annual,goa
2011,21740,total,120.8154668777928,119.07971589988163,117.33590267669337,119.46634830657004,2cm,Annual,goa
2013,21740,female,67.65939476252063,67.67218326437607,67.59488482797146,68.30705253532881,2cm,Annual,goa
2013,21740,male,67.08988386011659,66.90361289797538,66.73416993739427,67.1338193818163,2cm,Annual,goa
2013,21740,total,71.53467564108576,71.66613840369948,71.78878544235266,71.99769468462435,2cm,Annual,goa
2015,21740,female,95.74072162807325,94.09894406965928,104.55804559581335,107.91053430016004,2cm,Annual,goa
2015,21740,male,72.01298436474623,68.2127274078748,81.67662902361963,86.73006336532112,2cm,Annual,goa
2015,21740,total,93.54058230082272,90.98545497243296,108.22286818298392,111.01112183552024,2cm,Annual,goa
2017,21740,female,13.060687249768844,13.090502234155146,15.13397077116188,15.182917698734208,2cm,Annual,goa
2017,21740,male,16.642979457270304,16.59312952913168,17.553950968837405,17.774021179080137,2cm,Annual,goa
2017,21740,total,16.451918336018654,16.483818006546922,18.40496965956429,18.45932442044509,2cm,Annual,goa
2019,21740,female,29.288415768688893,29.222582813723236,100.38024582272404,105.18998662298074,2cm,Annual,goa
2019,21740,male,45.080953747138835,44.53459099388791,85.20830681628584,88.94029570757826,2cm,Annual,goa
2019,21740,total,38.71756151462165,38.58456618409432,84.8072068751607,86.77968124959693,2cm,Annual,goa
2021,21740,female,81.56223605380875,80.09723453287481,90.75203082658828,92.5045638884952,2cm,Annual,goa
2021,21740,male,77.93428837277176,77.4251378929178,81.24962726340209,83.02127356500984,2cm,Annual,goa
2021,21740,total,84.85330808910552,84.50789924741754,93.5781840624697,94.50077764566424,2cm,Annual,goa
1990,21740,female,86.40418087846601,83.98532767220236,106.68178256452671,109.34507965092652,5cm,Annual,goa
1990,21740,male,67.00992752302456,66.3030628986243,79.76302246677517,81.31540071486502,5cm,Annual,goa
1990,21740,total,87.91865640110973,60.59049917466514,67.74091087227437,105.17009934967652,5cm,Annual,goa
1993,21740,female,115.95350234542212,116.23766851196612,188.69029084383772,197.81231554716945,5cm,Annual,goa
1993,21740,male,138.86856188459967,135.80224443761935,142.38359965530188,149.0981023028813,5cm,Annual,goa
1993,21740,total,149.83812266347397,149.339032371886,202.8407547850712,208.59433063877543,5cm,Annual,goa
1996,21740,female,93.09142302766888,88.98083796379862,92.17834538175734,96.44336061701938,5cm,Annual,goa
1996,21740,male,62.742132475262075,59.928996438718016,62.31881758377902,65.82516680786664,5cm,Annual,goa
1996,21740,total,41.79079923991576,41.298247741139015,40.78248833700445,41.262864614721146,5cm,Annual,goa
1999,21740,female,102.14996166737828,100.2048311668662,110.43088780378568,114.9866335632772,5cm,Annual,goa
1999,21740,male,58.8307475298229,58.760314920924635,65.39348721989803,66.94662894913776,5cm,Annual,goa
1999,21740,total,92.03901569464756,91.5593847951223,103.28592664329022,105.1152017510552,5cm,Annual,goa
2001,21740,female,45.15263166400169,43.77269589655473,42.726685079879665,43.739153062902346,5cm,Annual,goa
2001,21740,male,32.91684518390478,32.21689383688484,30.627660042770536,31.21212847525155,5cm,Annual,goa
2001,21740,total,30.516278000318835,30.216304576505784,29.28366494507329,29.56203647990013,5cm,Annual,goa
2003,21740,female,151.4609997397218,148.61106081281744,151.60527667031104,157.5526593092208,5cm,Annual,goa
2003,21740,male,135.64091165061504,134.0303770517343,134.80083556530104,138.47884623629832,5cm,Annual,goa
2003,21740,total,165.68073676053365,162.08975934046086,170.28618800057947,174.57895046515944,5cm,Annual,goa
2005,21740,female,213.21323472507297,203.78816110797683,196.01171696586297,206.65276679612825,5cm,Annual,goa
2005,21740,male,183.44196200933357,174.9047629421222,147.7667513480137,157.24799706598333,5cm,Annual,goa
2005,21740,total,108.5298234043244,104.48723759519213,103.13184606558156,106.86678962787936,5cm,Annual,goa
2007,21740,female,91.7188939613511,89.17011847628788,88.99572938782525,91.68281792619746,5cm,Annual,goa
2007,21740,male,88.43726872623394,86.60711284183695,84.08506610880544,88.06690787268344,5cm,Annual,goa
2007,21740,total,99.88928698741162,97.84575553725774,97.01191726962864,99.41365708527034,5cm,Annual,goa
2009,21740,female,113.42609373225832,110.7365240578754,110.07521536961742,112.9296899072928,5cm,Annual,goa
2009,21740,male,97.14127833812609,94.1173058579762,90.50123301110628,93.63403723933524,5cm,Annual,goa
2009,21740,total,75.47129321078164,74.51807218546489,72.89032166724475,73.51219759735028,5cm,Annual,goa
2011,21740,female,132.6120760454335,130.92525645602714,126.15503081547446,128.78186712956588,5cm,Annual,goa
2011,21740,male,104.88815423475576,103.41852504614748,97.64961320599068,99.86707097367984,5cm,Annual,goa
2011,21740,total,135.45990840079298,134.50982072137168,129.9971480026235,131.36548006728228,5cm,Annual,goa
2013,21740,female,62.04741391454913,61.9603154975044,62.22697576808237,62.59915825197134,5cm,Annual,goa
2013,21740,male,60.55852306380637,60.32051136336305,61.44475338310279,61.714259572759474,5cm,Annual,goa
2013,21740,total,64.90113353583492,64.84523746550194,65.86149186118341,66.04331911131355,5cm,Annual,goa
2015,21740,female,88.46043426119353,86.42476335050239,99.91458046149032,104.52047527989886,5cm,Annual,goa
2015,21740,male,69.46120104029656,68.31123346237197,83.82425567654167,86.43274141064435,5cm,Annual,goa
2015,21740,total,87.39565570859355,86.31720732482653,106.59726362783388,109.01741019260736,5cm,Annual,goa
2017,21740,female,14.056721089242192,14.133540958457903,15.364433917564211,15.443831977062072,5cm,Annual,goa
2017,21740,male,17.882113864371437,17.663725095854172,18.36045287859366,18.470587630081084,5cm,Annual,goa
2017,21740,total,17.588932152244773,17.567988440085486,18.744342184755,18.77209446458068,5cm,Annual,goa
2019,21740,female,28.90369228629376,29.346168458280697,109.30146435697472,112.16920905563543,5cm,Annual,goa
2019,21740,male,47.093243069107785,46.74928127948508,94.03829574262691,97.84585479547589,5cm,Annual,goa
2019,21740,total,40.154623826236296,40.413506400798504,95.30771006414211,97.33969460523724,5cm,Annual,goa
2021,21740,female,80.76443752708126,79.16922350478046,90.47528009599948,91.59062465972973,5cm,Annual,goa
2021,21740,male,79.74365726677401,79.10553956268232,83.41117539852252,84.85223504461806,5cm,Annual,goa
2021,21740,total,85.67257469255675,84.78683633359216,94.592625127725,95.38034858697608,5cm,Annual,goa
1991,21740,female,71.24829398211013,37.07785491764744,37.09521630700619,79.25196828260428,1cm,Pooled,ai
1991,21740,male,78.68293522006601,32.56238340521979,32.118571837863726,86.90796740383271,1cm,Pooled,ai
1991,21740,total,96.31740756908847,40.753269646619714,41.2570760709234,118.09856315702704,1cm,Pooled,ai
1994,21740,female,81.6855709943412,65.34237867460064,63.12427511050435,73.5401882763154,1cm,Pooled,ai
1994,21740,male,52.800085445705776,48.41584703345061,48.17303588874742,51.05955823811772,1cm,Pooled,ai
1994,21740,total,77.476125350287,66.01427955286388,66.34387162754281,73.56059701199011,1cm,Pooled,ai
1997,21740,female,103.1170306261077,86.07177594027677,92.83062666568485,93.8015451556644,1cm,Pooled,ai
1997,21740,male,80.42390420097993,65.51905874164667,82.48743496966551,84.83861381424184,1cm,Pooled,ai
1997,21740,total,135.46306676218768,104.17635414468536,136.90498399639074,148.91507786611993,1cm,Pooled,ai
2000,21740,female,61.42920899063119,60.80208260625868,66.74413686905518,68.32516166048948,1cm,Pooled,ai
2000,21740,male,56.4652141419908,59.57443740621845,54.26005886819503,52.42316197434267,1cm,Pooled,ai
2000,21740,total,72.96171881234994,75.45469982279864,75.09482132455577,73.6645448933713,1cm,Pooled,ai
2002,21740,female,154.97674699111442,143.76871630842055,121.82497571112997,138.45405431929137,1cm,Pooled,ai
2002,21740,male,134.6142458714001,117.44840550106564,101.09871109405108,115.3916565231236,1cm,Pooled,ai
2002,21740,total,200.48895691433512,179.8649002655699,153.52236415371328,180.37206302726156,1cm,Pooled,ai
2004,21740,female,75.41274570112334,59.814569286316335,66.56134880549857,74.9133253430262,1cm,Pooled,ai
2004,21740,male,51.18765386486718,47.66420514054344,55.255445121133015,51.292842587710304,1cm,Pooled,ai
2004,21740,total,87.24175262258812,71.87535935915994,92.70068357965916,91.65854100424258,1cm,Pooled,ai
2006,21740,female,62.598303884993264,48.11655522477252,57.15868203155848,86.17496030050684,1cm,Pooled,ai
2006,21740,male,71.8705499956718,67.40306805950499,62.18728411374428,71.9943181977815,1cm,Pooled,ai
2006,21740,total,107.09763732400113,84.86150725151583,83.43181589963352,117.2050101059792,1cm,Pooled,ai
2010,21740,female,29.733095372979072,29.48675562808842,26.728979263239676,29.470032026881047,1cm,Pooled,ai
2010,21740,male,24.569167344820123,26.185216985852307,25.77579393279824,26.04876484815537,1cm,Pooled,ai
2010,21740,total,32.808312615222576,33.905935046710425,32.04943356551591,33.37564491773769,1cm,Pooled,ai
2012,21740,female,52.65261985991532,46.037522407063314,46.74420402164364,56.84767086436699,1cm,Pooled,ai
2012,21740,male,31.523824440676837,30.484685879768833,33.30787353893727,32.50296840706406,1cm,Pooled,ai
2012,21740,total,46.91458080112615,44.66353210286908,50.424773775313334,50.89986779055386,1cm,Pooled,ai
2014,21740,female,8.985434887484026,8.491334849086682,8.31371998877653,8.728384782496466,1cm,Pooled,ai
2014,21740,male,9.210079035972552,8.884714034897064,8.738568979244839,8.782625663947101,1cm,Pooled,ai
2014,21740,total,9.6018941972616,9.246102636622012,9.002629435337942,9.093180127496964,1cm,Pooled,ai
2016,21740,female,45.46705842630218,37.267756387799174,36.42534200495108,44.160383182119006,1cm,Pooled,ai
2016,21740,male,16.939141299638862,16.90016405625154,16.475586313371796,16.30850086256393,1cm,Pooled,ai
2016,21740,total,29.33038751425016,27.46129817555264,26.8889921849899,28.46935365347302,1cm,Pooled,ai
2018,21740,female,39.95023924497163,43.56411838530017,54.422812099474775,104.30456264949086,1cm,Pooled,ai
2018,21740,male,61.06717750667338,48.73199586068898,39.320765064323695,59.21936571633841,1cm,Pooled,ai
2018,21740,total,63.94876731962361,60.14560690825936,54.09630037062583,99.85868290846464,1cm,Pooled,ai
1991,21921,female,18.752796592045136,21.350764029397887,17.484675961783516,14.572248359551567,1cm,Pooled,ai
1991,21921,male,14.914515630592236,20.408474755871023,13.3100693545906,10.08396118169509,1cm,Pooled,ai
1991,21921,total,25.74473227023112,30.513495072049636,23.4009713771889,19.948019495717443,1cm,Pooled,ai
1991,30060,female,42.03082984234704,38.53576039806933,48.0976559452529,60.07880266841592,1cm,Pooled,ai
1991,30060,male,68.78272844909229,66.30206106713487,67.97643433947853,68.04555001810856,1cm,Pooled,ai
1991,30060,total,68.19230874985277,62.6767507915873,82.58060910895155,98.30991452236874,1cm,Pooled,ai
1994,21921,female,59.22218139767053,57.50011628772953,59.73458953952137,61.75550662946596,1cm,Pooled,ai
1994,21921,male,45.15275131085833,43.54556727980405,42.22435999460312,42.50880524742978,1cm,Pooled,ai
1994,21921,total,71.63114652759116,69.76231328298317,73.58987032089361,74.624922750299,1cm,Pooled,ai
1994,30060,female,58.637842558717935,58.48342704503479,86.19022455010781,81.7715090731782,1cm,Pooled,ai
1994,30060,male,116.18503204018648,100.4230748441593,82.67027192214627,94.73185210103458,1cm,Pooled,ai
1994,30060,total,132.3788208491566,128.26182776075723,151.38130916753568,152.35132570024396,1cm,Pooled,ai
1997,21921,female,51.30073752220715,38.01152146155864,34.92796055720816,49.027328297590905,1cm,Pooled,ai
1997,21921,male,45.045434075953594,29.249737084668023,28.816136533130543,44.00862036998882,1cm,Pooled,ai
1997,21921,total,67.91205217895248,44.62729450678535,44.16574717485949,67.56152537023165,1cm,Pooled,ai
1997,30060,female,114.1903214162442,98.90379965590547,96.21424721482686,107.8836338463092,1cm,Pooled,ai
1997,30060,male,86.10609296723072,71.9728729886628,75.30908448090983,90.9629355176708,1cm,Pooled,ai
1997,30060,total,147.94068112336146,115.33035856889047,132.7813316099736,173.25975874166937,1cm,Pooled,ai
2000,21921,female,39.471771660002894,39.07275411129035,37.74842846141691,39.61429426531746,1cm,Pooled,ai
2000,21921,male,21.92483121158415,20.90226948727708,20.67152258179476,20.756169153167676,1cm,Pooled,ai
2000,21921,total,33.39127918414402,32.06847491407388,32.45363070377867,32.93175849176638,1cm,Pooled,ai
2000,30060,female,117.12732549490136,108.41684483228298,132.59502394780253,137.74098350424438,1cm,Pooled,ai
2000,30060,male,89.6067128011667,93.21238218568908,116.37359918769327,110.96809207479942,1cm,Pooled,ai
2000,30060,total,136.21421304892712,132.55708193614245,198.12767630390428,201.0961096799596,1cm,Pooled,ai
2002,21921,female,78.95690909362135,28.529514587889068,30.041582842703523,73.2836198326119,1cm,Pooled,ai
2002,21921,male,94.31981677545367,40.11407880638348,47.63489194480365,93.3557444173319,1cm,Pooled,ai
2002,21921,total,106.73105672754558,36.27224170018603,41.27654425354007,103.70390601094992,1cm,Pooled,ai
2002,30060,female,36.37308519512602,39.428453796508336,48.09918312043237,48.54451205178233,1cm,Pooled,ai
2002,30060,male,48.68218164451273,51.87368011401299,46.06937105236712,52.09211458788355,1cm,Pooled,ai
2002,30060,total,76.15354720378504,81.46470835558878,85.1294260610772,91.05089284716796,1cm,Pooled,ai
2004,21921,female,98.22490903392374,43.481152899917525,42.11953301622526,95.81720644364133,1cm,Pooled,ai
2004,21921,male,100.41439134173044,37.395945774990295,38.06428045298029,105.49275844056808,1cm,Pooled,ai
